uuid,category,j2j,j2b,b2b,iou,precision,recall,infer_time,gt_joints,gt_bones,pred_joints,pred_bones
b72f885adde94729ab31d2b54ba3231e,"anthropomorphic, toy",0.047760009765625,0.039291585587479055,0.027359660149854546,0.6,0.85,0.6428571428571429,3.2143800258636475,28,27,20,19
ba7079336d5845e7b1eff06b3cdaa831,"character, anthropomorphic",0.027069091796875,0.02144888096353272,0.02119453239362577,0.9365079365079365,0.9019607843137255,0.8309859154929577,8.857143878936768,71,70,51,50
bca0c9961bd6456db0a8238dae6e49aa,"character, anthropomorphic",0.015716552734375,0.007652373929427287,0.007249936810326773,0.9259259259259259,0.9615384615384616,0.9615384615384616,9.44344425201416,52,51,52,51
c84ca8a774b142788dfd403ca139e4a0,animal,0.0648193359375,0.05233704954415845,0.03998909798829747,0.175,0.25925925925925924,0.35,4.6963865756988525,20,19,27,26
cdf059b69987467cbfa874e4df00a44d,"character, anthropomorphic",0.00920867919921875,0.006971817065007544,0.00667483774666648,1.0,1.0,1.0,9.93969440460205,58,57,58,57
d3ea521c69a34307b0c149864031520c,animal,0.04144287109375,0.025440387784193164,0.02174303661321299,0.6774193548387096,0.8095238095238095,0.6774193548387096,4.682135343551636,31,30,21,20
d54985a111a745bcb57f85f82669be1e,"character, anthropomorphic",0.01025390625,0.00862589257222096,0.007848471504306882,0.9655172413793104,0.9482758620689655,1.0,9.803646326065063,56,55,58,57
e7c279e6563740ec98396dd36d5fc58e,"character, anthropomorphic",0.00959014892578125,0.007751669666353874,0.007647406181927122,1.0,1.0,1.0,4.554434776306152,28,27,28,27
f15298421b3d4e0fab4c43863a7e72fd,animal,0.140380859375,0.13271008947006233,0.12088113465261197,0.22727272727272727,0.5454545454545454,0.3125,2.0187387466430664,16,15,11,10
f56c1adb37124925b275b3e122176e57,anthropomorphic,0.0394287109375,0.03124065298869439,0.017034184404063953,0.5384615384615384,0.9,0.525,3.750199317932129,40,39,20,19
fb7131463f99420e9c3007569c019d7c,animal,0.042694091796875,0.03132165210324425,0.034388118901373825,0.5,0.72,0.6956521739130435,5.1882004737854,23,22,25,24
fe59424541db4360a2d5cfc7a7589087,anthropomorphic,0.033355712890625,0.025525835841323414,0.015012493790045057,0.37037037037037035,0.6153846153846154,0.9090909090909091,8.974528074264526,22,21,52,51
57b39fb2-23dc-5f6b-a8f2-10b618cc0068,"character, anthropomorphic",0.0085906982421875,0.007279809389885842,0.007199760824985751,1.0,1.0,1.0,10.272956371307373,62,61,62,61
3cf19b51-37e2-5fba-890c-f1c2fee9cd99,"character, anthropomorphic",0.0082550048828125,0.0070262711813374144,0.00682408611580923,1.0,1.0,1.0,7.68781590461731,46,45,46,45
90944bf8-7a58-5694-a33e-ca3090fe1702,character,0.03045654296875,0.022891306048445848,0.016225922031027733,0.7666666666666667,0.7666666666666667,1.0,5.366419315338135,23,22,30,29
f01d16e5-ea3f-59f6-aa82-20957ba9e403,character,0.0082244873046875,0.00634918793666262,0.005640043806687834,1.0,1.0,1.0,8.689363718032837,52,51,52,51
bd4d0d84-6160-583f-aed1-4017feaad211,"mythical creature, anthropomorphic",0.0406494140625,0.03409744903465419,0.036017374131741206,0.6190476190476191,0.6842105263157895,0.8666666666666667,2.9615628719329834,15,14,19,18
